ALink,SName,SLink,Lyric,language
/jorge-luiz-da-silva/,A Dona da Pensão,/jorge-luiz-da-silva/a-dona-da-pensao.html,"A dona da pensão onde eu moro
Faz tudo só pra me fazer feliz
Faz sopa quando chego fora de hora
Carinhos quando estou tão infeliz

A dona da pensão onde eu moro
Não liga para o que o mundo diz
Lava e passa as minhas roupas
Se alegra quando tenho que sair

Mas que mulher
Mulher tão boa assim eu nunca vi
Parece a minha mãe quando eu criança
Cuidando com carinho só de mim

Mas que mulher
A ela eu posso dar meu coração
Ninguém pode roubar-me os seus carinhos
Porque sou o preferido da pensão",pt
/trio-juriti/,Tudo Te Dou,/trio-juriti/tudo-te-dou.html,"To querendo ela e ela me quer
Eu faço de tudo por essa mulher
Te dou o meu amor, te dou o meu carinho
Um cheiro no cangote, o que ela quiser
Dou café na cama, amor de verdade
Dou meu coração, te dou liberdade
Eu falo pro mundo o que quero dizer
Que a paixão da minha vida é você

É você, é você
Que a paixão da minha vida é você










**************************

Enviado por Luiza - RJ",pt
/gilvan-nascimento/,Quem É o Pai Desse Menino,/gilvan-nascimento/quem-e-o-pai-desse-menino.html,"Quem é o pai quem é o pai quem é o pai
Quem é o pai desse menino
Quem é o pai quem é o pai quem é o pai
Quem é o pai desse menino

Será que é o pedro o francisco ou o raimundo
O alfredo o apolinário o andré ou o raimundinho
Será que é o batista o mateus o rafael
O guilherme o gabriel o gustavo ou o arturzinho

Quem é o pai quem é o pai quem é o pai
Quem é o pai desse menino
Quem é o pai quem é o pai quem é o pai
Quem é o pai desse menino

Será que é o daniel o antônio ou o thiago
O marcelo o fernandes pedro ou o leonardo
Será que é o joaquim o diego ou o clementino
É o lucas ou o gerson o pai desse menino - solo

Será que é o douglas o renan ou o adriano
O isaque o vicente o renato ou o luciano
Será que é o jorge o roberto ou o miguel
O tomais o eduardo o fabricio ou cristiano

Quem é o pai quem é o pai quem é o pai
Quem é o pai desse menino
Quem é o pai quem é o pai quem é o pai
Quem é o pai desse menino


Ela engravidou e não sabe de quem é
Todo mundo quer saber quem é o pai desse menino
Foi feiro o dna e deu negativo
Continua sem o pai o meninozinho",pt
/israell-muniz/,Cachorrão Voltou,/israell-muniz/cachorrao-voltou.html,"Saudade tava demais
Da balada e os esqueminhas
Eu não sou de ninguém mais
Tô solteirinho da silva

Avisa pra galera que voltou
Hoje no bar vim pra botar terror
Porque o cachorão voltou",pt
/larissa-emilly/,Boa Sorte,/larissa-emilly/boa-sorte.html,"Sei que tentou adiar o fim
Mais quando falta amor ninguém aguenta
Não quero que te obrigue a ficar aqui
Se não existe nada que te prenda
A mim
Se minha influência na sua vida não é a mesma
Se a única saída é da adeus
Pois sim
Só te desejo boa sorte

Que bom seria se essa sorte
Fosse eu na na sua vida
Se a saída não fosse a saída
Imagina",pt
/marilia-marques/,Ar Condicionado no 15,/marilia-marques/ar-condicionado-no-15.html,"Cinco dias
Uma hora
Dez minutos
Que eu não te vejo

O relógio conta as horas
Enquanto eu conto nos dedos

Todos os beijos
Que eu não te dei
A saudade acumulando, acumulando
E eu já nem sei

Até que ponto
Eu vou aguentar
Eu tô ficando louco
Só de imaginar

Já pensou?
O ar condicionado no 15
E a gente suando?
A tv no volume mais alto
E a gente se amando?

O que é que ""cê"" tá esperando?

Um dia sem você parece um ano!",pt
/jp-santos/,Esqueça Essa Noite,/jp-santos/esqueca-essa-noite.html,"Não pensei que fosse ser assim
Achei que aquela noite não teria fim
A gente se conheceu na balada
E quando acabou foi na sua casa
Quando acordei senti seu cheiro bom
Na minha camisa a marca do seu batom
Era o começo de um amor perfeito
Mas eu já tô feliz do meu jeito
Moça eu não posso me apaixonar
Minha vida é beber e farrear
Meus amigos já estão à minha espera
Esqueça essa noite que para mim
Já era moço eu não posso me apaixonar
Minha vida beber e farrear
Meus amigos já estão à minha espera
Esqueça essa noite que para mim já era
Ah ah ah ah para mim já era",pt
/lucas-pavani/,7 Chaves,/lucas-pavani/7-chaves.html,"Passou perfume no pescoço
Pra chamar a atenção de outro moço que não era eu
Mudou a roupa repetida
Ligou pra sua amiga pra falar que já me esqueceu

Mas todo mundo sabe que ainda sente falta do seu nego do meu chamego
Porque tomei de assalto o seu coração
E eu tranquei a 7 chaves o portão
E agora ninguém entra ninguém sai ai ai ai

Me prende no teu peito
E não me solta nunca mais
Ai ai ai",pt
/os-4/,Coisas do Amor,/os-4/coisas-do-amor.html,"Bem mais que dois somos um
Bem mais que um, somos eu e você
Do jeito que a gente escolheu
Bem mais canções eu lhe dei
Bem mais amor lhe falei
Guardado no peito um pedaço de você e eu
Que deixamos pra depois
Sem saber o que me faltava

Pode ser paixão, pode ser loucuras de um amor
O acaso pode me trazer
Pode ser que a vida me traga um momento feliz
Me traga um presente, me traz um pedaço de você
Que diz

To aqui pra te ver meu bem
Venha me ver
Venha matar a saudade que me faz sofrer
To aqui pra te ver me bem
Quero te ver
Venha matar a vontade do meu bem querer",pt
/edimilson-rodrigues/,Raiva,/edimilson-rodrigues/raiva.html,"Bati três vezes na porta
Não fui atendido, o que será
Deixei mensagem no sapp Ce nem visualizou
Que raiva é essa, vamos conversar
Já faz oito dias, onze horas
Dois minutos e mais alguns segundos
Que estou te ligando às vinte e quatro horas
E essa secretaria chata só sabe dizer
(grave seu recado
Você só será tarifado após o sinal)
Até na foto de perfil você mi deletou
Nem quer ouvir falar meu nome
Arranca essa mágoa perdoa esse cara
Que nasceu pra ser seu homem

O seu sofrimento me faz sofrer
Mi deixe corrigir o meu erro
Abre o jogo me fala o que está acontecendo
Mi revela o seu segredo
Mas quando essa raiva toda passar
Já to até imaginando
Uma semana de amor é só o começo
A recompensa lhe darei te amando

Te confesso que foi sem querer
Mas também confesso que
Está de bem é tão gostoso
Mas fazer as pazes ma cama
É bem mais saboroso",pt
/penalva/,Moça Bonita,/penalva/moca-bonita.html,"Êh êh boiada
Êh êh sertão
Moça bonita do olhar apaixonado
Conquistou meu coração

Êh êh boiada
Êh êh sertão
Moça bonita do olhar apaixonado
Conquistou meu coração

Perco a boiada
Perco o rumo da estrada
A saudade 'tá danada
Machucando o coração

Perco o juízo
Fico louco, alucinado
Coração bate no peito
No compasso da paixão

Perco a boiada
Perco o rumo da estrada
A saudade 'tá danada
Machucando o coração

Perco o juízo
Fico louco, alucinado
Coração bate no peito
No compasso da paixão

Êh êh boiada
Êh êh sertão
Moça bonita do olhar apaixonado
Conquistou meu coração

Êh êh boiada
Êh êh sertão
Moça bonita do olhar apaixonado
Conquistou meu coração

Perco a boiada
Perco o rumo da estrada
A saudade 'tá danada
Machucando o coração

Perco o juízo
Fico louco, alucinado
Coração bate no peito
No compasso da paixão

Perco a boiada
Perco o rumo da estrada
A saudade 'tá danada
Machucando o coração

Perco o juízo
Fico louco, alucinado
Coração bate no peito
No compasso da paixão",pt
/banda-calugi/,Descobri que te amo,/banda-calugi/descobri-que-te-amo.html,"Volta pra mim
Vem e diz que me ama
Volta pra mim
Vem e diz que ainda me quer

Meu coração estremece e sinto falta de você
Volta por favor
Descobri amor que te amo
A saudade sufoca o peito
E sinto a dor da paixão
Total solidão só me leva a pensar em você
Meu coração estremece e sinto falta de você
Volta por favor
Descobri amor que te amo

Hoje sei que errei e tenho que voltar atrás
Na vida agente aprende e sente o peso do que faz
Tropecei em meu orgulho e caí junto a você
Volta por favor
Descobri amor que te amo

Hoje sei que errei e tenho que voltar atrás
Na vida agente aprende e sente o peso do que faz
Tropecei em meu orgulho e caí junto a você
Volta por favor
Descobri amor que te amo

Hoje sei que errei e tenho que voltar atrás
Na vida agente aprende e sente o peso do que faz
Tropecei em meu orgulho e caí junto a você
Volta por favor
Descobri amor que te amo",pt
/banda-cebola-ralada/,Amor de Vaqueiro,/banda-cebola-ralada/amor-de-vaqueiro.html,"Acordo pelas cinco da manhã,
E ouça meu vaqueiro aboiando,
No moto sinto o cheiro de hortelã,
E o calor do gado assim berrando, (bis)

O dia já clareou
Meu vaqueiro, meu amor,
Venha tomar seu café,

Quero ter o seu amor,
Vem sentir o meu sabor
Faz de mim sua mulher,

Vem, meu vaqueiro vem,
Vem mostrar sua força em nossa cama,
Vem, meu vaqueiro vem,
Gritando meu nome dizendo que me ama,

Outro dia vem chegando,
Seus amigos tão chamando,
Sele logo teu cavalo,
Que vai ser longa a caminhada,

E eu aqui fico esperando,
To torcendo, to rezando,
Pra você ser campeão da vaquejada
Vem…",pt
/jhony-cinco/,Ela sabe me conquistar,/jhony-cinco/ela-sabe-me-conquistar.html,"Ela sabe me conquistar
Ela sabe me seduzir ela
Sabe ela sabe
Ela sabe como me ganhar
Ela sabe me fazer sorrir
Ela sabe ela sabe
Vou pro forro com ela danço
Com ela bebo com ela sou
Pirado na dela e ela sabe
Quando ela ta chapada eu
Levo pra casa e
Cuido bem dela e quando ela
Acorda ela da pra me
O se amor
E é gostoso demais
Ela sabe me conquistar
Ela sabe me seduzir ela
Sabe ela sabe
Ela sabe como me ganhar
Ela sabe me fazer sorrir
Ela sabe ela sabe",pt
/stevie-wonder/,Isn't She Lovely,/stevie-wonder/isnt-she-lovely.html,"Isn't she lovely
Isn't she wonderful
Isn't she precious
Less than one minute old
I never thought through love we'd be
Making one as lovely as she
But isn't she lovely made from love

Isn't she pretty
Truly the angel's best
Boy, I'm so happy
We have been heaven blessed
I can't believe what God has done
through us He's given life to one
But isn't she lovely made from love

Isn't she lovely
Life and love are the same
Life is Aisha
The meaning of her name
Londie, it could have not been done
Without you who conceived the one
That's so very lovely made from love.",en
/james-brown/,I Got You (I Feel Good),/james-brown/i-got-you-i-feel-good.html,"Whoa-oa-oa! I feel good, I knew that I would, now
I feel good, I knew that I would, now
So good, so good, I got you

Whoa! I feel nice, like sugar and spice
I feel nice, like sugar and spice
So nice, so nice, I got you

When I hold you in my arms
I know that I can't do no wrong
And when I hold you in my arms
My love won't do you no harm

And I feel nice, like sugar and spice
I feel nice, like sugar and spice
So nice, so nice, I got you

When I hold you in my arms
I know that I can't do no wrong
And when I hold you in my arms
My love can't do me no harm

And I feel nice, like sugar and spice
I feel nice, like sugar and spice
So nice, so nice, well I got you

Whoa! I feel good, I knew that I would, now
I feel good, I knew that I would
So good, so good, 'cause I got you
So good, so good, 'cause I got you
So good, so good, 'cause I got you",en
/ed-motta/,Colombina,/ed-motta/colombina.html,"Se você voltar pra mim,
Juro para sempre ser arlequim
E brincar o carnaval
Viver uma fantasia real

Sou um triste pierrot mal-amado
Mestre-sala desacompanhado
Um bufão no salão a cantar...

Colombina, hey!
Seja minha menina, só minha
Bailarina, hey!
Mandarina da China, rainha
Quero ser seu rei!
Um rei momo, sem dono, sem trono
Abram alas pro amor!

Minha vida sem você
É uma canção de amor tão clichê
O meu ""bem-me-quer"" não quis
Fez de mim um folião infeliz

Sou um triste pierrot mal-amado
Mestre-sala desacompanhado
Um bufão no salão a cantar...

Colombina, hey!
Seja minha menina, só minha
Bailarina, hey!
Mandarina da China, rainha
Quero ser seu rei!
Um rei momo, sem dono, sem trono
Abram alas pro amor!",pt
/sandra-de-sa/,Olhos Coloridos,/sandra-de-sa/olhos-coloridos.html,"Os meus olhos coloridos
Me fazem refletir
Eu estou sempre na minha
E não posso mais fugir

Meu cabelo enrolado
Todos querem imitar
Eles estão baratinados
Também querem enrolar

Você ri da minha roupa
Você ri do meu cabelo
Você ri da minha pele
Você ri do meu sorriso

A verdade é que você,
Tem sangue crioulo
Tem cabelo duro
Sarará crioulo

Sarará crioulo, sarará crioulo (2x)",pt
/george-benson/,Kisses In The Moonlight,/george-benson/kisses-in-the-moonlight.html,"Oh, what a night
Now don’t you feel like flyin’
Everything’s right
You can’t blame me for tryin’

Love, look up there
The stars are all aligned
Now don’t you think it’s time, ho, ho, ho

Closer to me
I want to feel your breathing permanently
‘Cause darling, I’m not leaving here
Till I get what I’ve been waiting for
Some twenty-five or more
That’s all I need, oh

Kisses in the moonlight, sugar
That would make this night complete
There have got to be
Oh, kisses in the moonlight, sugar
Fly away with me

Most of our days
We get so busy runnin’
Lost in a maze
We’ve got no time for fun and dreams

Every now and then
A dream is real
And this is how it feels, yeah, yeah

For once in your life
Forget about tomorrow
Tonight is the night
Our worries seems so far away

You’ll hold me in your arms
So tenderly
I only want a taste
Of your sweet, sweet, ooh

Oh, kisses in the moonlight, sugar
That would make this night complete
There have got to be
Oh, kisses in the moonlight, sugar
Fly away with me
Oh, fly away with me

Don’t let this night end right now
‘Cause in your arms is where I need to be
Oh, oh, oh
Yeah, yeah
Kisses in the moonlight
And you know
Oh, oh, oh
Ooh

Oh, kisses in the moonlight, hey
That would make this night complete
There have got to be
Oh, kisses in the moonlight, sugar
Fly away with me

Oh, kisses in the moonlight, ho, baby, ho
That would make this night complete
There have got to be
Oh, kisses in the moonlight, sugar
Fly away with me

Oh, kisses in the moonlight",en
/claudio-zoli/,Noite do Prazer,/claudio-zoli/noite-do-prazer.html,"A noite vai ser boa
De tudo vai rolar
De certo que as pessoas
Querem se conhecer
Se olham e se beijam
Numa festa genial

Na madrugada a vitrola rolando um blues
Tocando B. B. King sem parar
Eu sinto por dentro uma força vibrando uma luz
A energia que emana de todo prazer

Prazer em estar contigo
Um brinde ao destino
Será que o meu signo
Tem a ver com o seu?
Vem ficar comigo
Depois que a festa acabar

Na madrugada a vitrola rolando um blues
Tocando B. B. King sem parar
Eu sinto por dentro uma força vibrando uma luz
A energia que emana de todo prazer

Na madrugada a vitrola rolando um blues
Tocando B. B. King sem parar
Eu sinto por dentro uma força vibrando uma luz
A energia que emana de todo prazer",pt
/charles-bradley/,Changes,/charles-bradley/changes.html,"I feel unhappy I feel so sad
I lost the best friend
That I ever had
She was my woman
I loved her so
But it's too late now
I've let her go

I'm going through changes
I'm going through changes

We shared the eve's
We shared each day
In love together We found a way
But soon the world
Had its evil way
My heart was blinded
Love went astray

I'm going through changes
I'm going through changes

It took so long To realize
That I can still hear Her last goodbyes
Now all my days Are filled with tears
Wish I could go back And change these years

I'm going through changes
I'm going through changes",en
/sly-and-the-family-stone/,If You Want Me To Stay,/sly-and-the-family-stone/if-you-want-me-to-stay.html,"If you want me to stay,
I'll be around today,
to be available for you to see.

But I am about to go,
And then you'll know,
For me to stay here I got to be mean.

You'll never be in doubt,
That's what it's all about,
You can't take it for granted it's mine.

Get home and please and don't
Forget to reach me by phone
Because I promise I'll be gone for a while.

And when you see me again,
I hope that you have been,
The kind of person....that you really are now.

Got to get in straight,
How could I ever be late,
When you're my woman taking up my time.

Whoa, oh how could you ever allow,
I guess I wonder how,
How could you pick out your pockets of fun. HOW HOW!!

Well you know that you'll never know toooooo,
Number one's gonna be number one,
ohh oww oohh

I'll be good,
I wish I could
I get this message over to you now.

ahhh, yeah, message, mmmm

When you see me again,
I hope that you have been,
The kind of person you really are now.

I'll be so good, oh
I wish I could,
I get this message over to you now.

ahhh, yeah.....
",en
/zapp/,Be Alright,/zapp/be-alright.html,"Oh, baby, please don’t ever leave me
Just stick with me, mama, put your hand in mine
We can be together through love and shelter
Our very last dime or last meal or last sip of wine

yes, we can
Come on, baby (Put your hand in mine)
We share a good thing together
Come on, baby (Put your hand in mine, girl)

Together we can make this journey
Together we can make this journey
Together we can make this journey
Together we can make this journey

Alright
It’s gonna be alright
Alright
It’s gonna be alright

Alright
It’s gonna be alright
Alright
It’s gonna be alright

Alright

Shucks, oh, my mama, don’t you talk about me
No, no, no, don’t you head for that door
This little thing we got is gonna work our fine, yeah, yeah, yeah, yeah
Work out fine, work out fine, it’s gonna work out fine

Doo-doo-doo-doo-doo-doo
Doo-doo-doo-doo-doo
Doo-doo-doo-doo-doo-doo
Doo-doo-doo-doo-doo

Alright
It’s gonna be alright
Alright
It’s gonna be alright

Alright
It’s gonna be alright
Alright
It’s gonna be alright

Alright

Alright
Alright
Alright

It’s gonna be alright",en
